ids,targets,gr_scores,drgnn_scores,hs_scores
T30_1130_conv.pdb,0,0.364554,0.024414,18152.485020
T30_1131_conv.pdb,0,0.014130,0.096198,-11.330414
T30_1133_conv.pdb,0,0.031013,0.012963,14309.684200
T30_1134_conv.pdb,0,0.063300,0.015206,4919.749130
T30_1135_conv.pdb,0,0.732252,0.012497,-104.778010
T30_1136_conv.pdb,0,0.666404,0.400122,-123.810200
T30_1137_conv.pdb,0,0.232278,0.060633,13488.862850
T30_1138_conv.pdb,0,0.023505,0.011364,423.254140
T30_1139_conv.pdb,0,0.119612,0.011755,14439.680930
T30_113_conv.pdb,1,0.548193,0.323832,3883.051920
T30_1140_conv.pdb,0,0.400682,0.181075,10390.591972
T30_1141_conv.pdb,0,0.011890,0.013318,65.856820
T30_1142_conv.pdb,0,0.039682,0.007313,429.240110
T30_1143_conv.pdb,0,0.072373,0.076981,-22.454920
T30_1144_conv.pdb,0,-0.007896,-0.097408,-0.789798
T30_1145_conv.pdb,0,0.097156,0.007241,220.269516
T30_1146_conv.pdb,0,0.463089,0.362315,5261.610760
T30_1147_conv.pdb,0,0.003060,0.016805,-4.488872
T30_1148_conv.pdb,0,0.013775,0.025464,2827.350320
T30_114_conv.pdb,0,0.022461,0.020438,4207.671960
T30_1150_conv.pdb,0,-0.006495,-0.002536,-1.888898
T30_1151_conv.pdb,0,0.013784,0.003894,2.538790
T30_1152_conv.pdb,0,0.261333,0.015520,-76.149294
T30_1153_conv.pdb,0,0.027176,0.030080,750.348268
T30_1154_conv.pdb,0,0.006509,0.001321,1.236700
T30_1155_conv.pdb,0,0.015663,0.014583,-7.414210
T30_1156_conv.pdb,0,0.105730,0.022930,719.066588
T30_1157_conv.pdb,0,0.039014,0.191168,-16.357868
T30_1158_conv.pdb,0,0.030863,0.088013,-15.603100
T30_1159_conv.pdb,0,0.447014,0.023968,7480.059360
T30_115_conv.pdb,0,0.001508,-0.012361,-2.817787
T30_1160_conv.pdb,0,0.715708,0.351277,-114.172000
T30_1161_conv.pdb,0,0.153494,0.018154,1260.812900
T30_1162_conv.pdb,0,0.010654,0.006361,-26.635210
T30_1163_conv.pdb,0,0.146766,0.140606,2962.882170
T30_1164_conv.pdb,0,0.399009,0.378836,9289.111660
T30_1165_conv.pdb,0,0.025955,0.015270,2796.279710
T30_1166_conv.pdb,0,0.598353,0.017155,-79.587597
T30_1168_conv.pdb,0,0.694073,0.343444,-113.876200
T30_1169_conv.pdb,0,0.011733,0.017160,-34.335290
T30_1170_conv.pdb,0,0.019586,0.015590,-21.503550
T30_1171_conv.pdb,0,0.014660,0.003386,3704.244220
T30_1172_conv.pdb,0,0.490487,0.025377,-49.160592
T30_1173_conv.pdb,0,0.001035,0.004699,-3.771107
T30_1174_conv.pdb,0,0.016576,0.005256,29.358440
T30_1175_conv.pdb,0,0.291793,0.301762,3031.032650
T30_1176_conv.pdb,0,0.038569,0.011630,-20.649762
T30_1178_conv.pdb,0,-0.004159,-0.000979,0.958438
T30_117_conv.pdb,0,0.010569,0.015643,-22.466230
T30_1180_conv.pdb,0,0.579930,0.081775,-99.239200
T30_1181_conv.pdb,0,0.005836,0.008969,335.254760
T30_1182_conv.pdb,0,0.114929,0.019665,-123.807900
T30_1183_conv.pdb,0,0.232672,0.259431,7409.773140
T30_1184_conv.pdb,0,0.353807,0.289665,5265.531940
T30_1185_conv.pdb,0,0.449986,0.451244,8449.289572
T30_1186_conv.pdb,0,-0.005060,-0.010906,-3.277468
T30_1187_conv.pdb,0,0.015026,0.013896,2020.156950
T30_1188_conv.pdb,0,0.114164,0.077401,-24.940490
T30_1189_conv.pdb,0,0.036049,0.010350,3845.843890
T30_118_conv.pdb,0,0.355331,0.018030,6460.695030
T30_1190_conv.pdb,0,0.161321,0.006426,10.378654
T30_1191_conv.pdb,0,0.148431,0.011607,1372.757260
T30_1192_conv.pdb,0,0.019316,0.019714,4647.267530
T30_1193_conv.pdb,0,0.466934,0.010482,-59.432250
T30_1194_conv.pdb,0,0.005384,0.008111,-11.291060
T30_1195_conv.pdb,0,0.569609,0.372249,6409.845660
T30_1196_conv.pdb,0,0.122550,0.009339,803.886980
T30_1197_conv.pdb,0,0.024719,-0.003913,0.056240
T30_1198_conv.pdb,0,0.004917,0.018972,-16.411588
T30_1199_conv.pdb,0,0.440998,0.017107,3349.435960
T30_119_conv.pdb,0,0.009286,0.011891,177.503010
T30_1200_conv.pdb,0,0.015041,0.007609,-16.185312
T30_1202_conv.pdb,0,0.131854,0.019084,-53.275500
T30_1203_conv.pdb,0,-0.002598,0.015715,4.717260
T30_1204_conv.pdb,0,0.570012,0.021848,-62.798320
T30_1205_conv.pdb,0,0.122727,0.010095,2526.349830
T30_1206_conv.pdb,0,0.019085,0.015173,-17.980040
T30_1208_conv.pdb,0,0.005672,0.014067,720.000114
T30_1209_conv.pdb,0,0.006716,0.011727,-30.198030
T30_120_conv.pdb,0,-0.000656,-0.003721,-2.559185
T30_1210_conv.pdb,0,0.854241,0.017304,-160.530146
T30_1211_conv.pdb,0,0.499022,0.221848,1006.509900
T30_1212_conv.pdb,0,0.581564,0.017575,-136.184400
T30_1213_conv.pdb,0,0.274476,0.010860,921.858340
T30_1214_conv.pdb,0,0.485023,0.150130,-102.699026
T30_1216_conv.pdb,0,0.087867,0.077059,4777.018670
T30_1217_conv.pdb,0,0.321366,0.018816,1811.781150
T30_1219_conv.pdb,0,0.009522,0.010335,290.138703
T30_121_conv.pdb,0,0.007127,0.009444,-31.417470
T30_1220_conv.pdb,0,0.132473,0.406635,12862.024850
T30_1221_conv.pdb,0,0.069638,0.024919,-47.767590
T30_1223_conv.pdb,0,0.003618,0.005346,1989.106000
T30_1225_conv.pdb,0,0.009412,0.014274,1750.927700
T30_1226_conv.pdb,0,0.625729,0.083214,-78.918360
T30_1227_conv.pdb,0,0.004410,0.009405,-13.892084
T30_1228_conv.pdb,0,0.603661,0.512247,-96.173100
T30_1229_conv.pdb,0,0.121555,0.350309,4696.350330
T30_1230_conv.pdb,0,0.168145,0.018806,-58.403710
T30_1231_conv.pdb,0,0.377182,0.016558,93.919770
T30_1233_conv.pdb,0,0.557223,0.187455,-117.495700
T30_1235_conv.pdb,0,0.146100,0.271490,4777.167030
T30_1236_conv.pdb,0,0.046728,0.011572,-44.622830
T30_1237_conv.pdb,0,0.526767,0.172398,-67.252100
T30_1238_conv.pdb,0,0.142969,0.051326,1700.782340
T30_1239_conv.pdb,0,0.313291,0.056828,-33.829860
T30_123_conv.pdb,0,0.012288,0.008250,-22.682890
T30_1240_conv.pdb,0,0.145631,0.027603,6371.671500
T30_1241_conv.pdb,0,0.375229,0.599373,5802.462626
T30_1242_conv.pdb,0,0.430092,0.022770,178.165460
T30_1243_conv.pdb,0,0.531066,0.251187,-76.894460
T30_1244_conv.pdb,0,0.354641,0.156294,-52.107974
T30_1245_conv.pdb,0,0.372476,0.012060,3502.834790
T30_1246_conv.pdb,0,0.267998,0.012784,-5.960150
T30_1247_conv.pdb,0,0.010366,0.004824,-34.999450
T30_1248_conv.pdb,0,0.001281,0.015655,8.967747
T30_124_conv.pdb,0,0.703858,0.380382,-114.481400
T30_1250_conv.pdb,0,0.018145,0.009853,1133.070490
T30_1251_conv.pdb,0,0.534804,0.431611,9689.124610
T30_1252_conv.pdb,0,0.139989,0.012785,2772.912030
T30_1255_conv.pdb,0,0.168293,0.014399,3759.179396
T30_1256_conv.pdb,0,0.468181,0.348870,4519.511460
T30_1258_conv.pdb,0,0.013124,0.002421,-31.008692
T30_1259_conv.pdb,0,0.008458,0.001986,-4.919036
T30_125_conv.pdb,0,0.651595,0.374968,-97.368000
T30_1262_conv.pdb,0,0.513157,0.264503,11231.539504
T30_1263_conv.pdb,0,0.425205,0.009092,5948.563190
T30_1264_conv.pdb,0,0.006018,0.011447,23.065290
T30_1265_conv.pdb,0,0.294247,0.017506,-42.741072
T30_1266_conv.pdb,0,0.035667,0.012346,-38.530300
T30_1267_conv.pdb,0,0.008321,0.016708,10.962430
T30_1269_conv.pdb,0,0.128256,0.041511,-24.386920
T30_126_conv.pdb,0,0.012171,0.005025,390.308208
T30_1270_conv.pdb,0,0.173773,0.010869,-62.557360
T30_1272_conv.pdb,0,0.630549,0.031001,2395.185190
T30_1274_conv.pdb,0,0.592279,0.034493,10952.574151
T30_1275_conv.pdb,0,0.095521,0.005318,1521.471110
T30_1277_conv.pdb,0,0.073782,0.008263,-2.022957
T30_1278_conv.pdb,0,-0.002212,0.000458,-5.230988
T30_1279_conv.pdb,0,0.499684,0.144651,-94.612700
T30_1280_conv.pdb,0,0.126951,0.016597,1049.392699
T30_1281_conv.pdb,0,0.034418,0.015770,342.327050
T30_1282_conv.pdb,0,0.148885,0.017391,-47.321590
T30_1283_conv.pdb,0,0.181967,0.015420,4528.429887
T30_1285_conv.pdb,0,0.155755,0.001153,6249.673750
T30_1286_conv.pdb,0,0.330319,0.175487,7564.842140
T30_1287_conv.pdb,0,0.044665,0.017540,5621.161650
T30_1289_conv.pdb,0,-0.002651,-0.037843,-3.926984
T30_1290_conv.pdb,0,0.048432,0.015008,4782.789850
T30_1292_conv.pdb,0,0.038208,0.257192,-21.175761
T30_1294_conv.pdb,0,0.020037,0.031948,-47.625140
T30_1295_conv.pdb,0,0.516107,0.513711,-10.995980
T30_1297_conv.pdb,0,0.005897,0.009168,-11.265840
T30_1298_conv.pdb,0,0.315504,0.021207,-76.344860
T30_1299_conv.pdb,0,0.002201,0.004186,-3.606760
T30_1300_conv.pdb,0,0.417281,0.257263,10430.803840
T30_1301_conv.pdb,0,0.001839,-0.024012,0.847856
T30_1302_conv.pdb,0,0.016430,0.019995,9044.366460
T30_1303_conv.pdb,0,0.039174,0.005783,58.230400
T30_1304_conv.pdb,0,-0.003374,-0.009834,-2.123497
T30_1305_conv.pdb,0,0.090467,0.017031,7274.040090
T30_1308_conv.pdb,0,0.117165,0.025421,-15.233192
T30_1309_conv.pdb,0,0.366011,0.232531,-66.114840
T30_130_conv.pdb,0,0.721465,0.028219,-148.024710
T30_1311_conv.pdb,0,0.224674,0.019050,306.008178
T30_1312_conv.pdb,0,0.545090,0.020879,-159.988370
T30_1313_conv.pdb,0,0.171133,0.011084,4172.496600
T30_1314_conv.pdb,0,0.001769,0.022968,-17.756258
T30_1315_conv.pdb,0,0.008175,0.007693,-9.128930
T30_1316_conv.pdb,0,0.371293,0.094161,3720.642140
T30_1318_conv.pdb,0,0.494785,0.254076,-96.420900
T30_1319_conv.pdb,0,0.589739,0.096510,-115.897700
T30_131_conv.pdb,0,0.473501,0.082688,-76.854140
T30_1320_conv.pdb,0,0.006574,0.011813,426.732500
T30_1321_conv.pdb,0,0.358089,0.004213,2255.482035
T30_1322_conv.pdb,0,-0.001360,-0.000191,-3.245820
T30_1323_conv.pdb,0,0.031844,0.019528,1831.360570
T30_1324_conv.pdb,0,0.463924,0.022795,-72.825610
T30_1325_conv.pdb,0,0.006284,0.019578,109.331220
T30_1326_conv.pdb,0,0.069517,0.012412,2841.535902
T30_1327_conv.pdb,0,0.016180,0.002814,-33.978030
T30_1328_conv.pdb,0,0.309376,0.036379,8590.397600
T30_1329_conv.pdb,0,0.057993,0.011888,279.075770
T30_132_conv.pdb,0,-0.000628,-0.006704,-2.973430
T30_1333_conv.pdb,0,0.509805,0.401704,1689.721820
T30_1334_conv.pdb,0,0.000325,0.011330,-19.991730
T30_1335_conv.pdb,0,0.346886,0.023171,10743.532180
T30_1336_conv.pdb,0,0.009766,0.002671,672.758640
T30_1337_conv.pdb,0,0.344684,0.097390,11071.169640
T30_1339_conv.pdb,0,0.519550,0.295226,11162.275600
T30_1341_conv.pdb,0,0.304591,0.001161,-49.582790
T30_134_conv.pdb,0,0.582779,0.190995,-76.277620
T30_135_conv.pdb,0,0.041548,0.174394,277.056620
T30_136_conv.pdb,0,0.028412,0.008638,-28.131990
T30_137_conv.pdb,0,0.066479,0.014820,-31.943810
T30_138_conv.pdb,0,0.422644,0.433673,3269.162640
T30_139_conv.pdb,0,0.232538,0.015615,5160.555570
T30_13_conv.pdb,0,0.065897,0.013229,572.003300
T30_140_conv.pdb,0,0.001015,0.006293,-26.966395
T30_141_conv.pdb,0,0.403741,0.151235,7211.653540
T30_142_conv.pdb,0,0.006264,0.017105,37.323370
T30_143_conv.pdb,0,0.042457,0.006996,0.122250
T30_145_conv.pdb,0,0.020874,0.016441,2720.834960
T30_146_conv.pdb,0,0.116666,0.289307,9809.108400
T30_147_conv.pdb,0,0.050214,0.018295,-35.308150
T30_148_conv.pdb,0,0.154915,0.067313,-12.357037
T30_149_conv.pdb,0,0.006359,0.011578,-22.356132
T30_14_conv.pdb,0,0.033186,0.007777,-69.324540
T30_150_conv.pdb,0,0.653645,0.030109,-101.919900
T30_151_conv.pdb,0,0.558641,0.112821,4621.171940
T30_152_conv.pdb,0,0.427510,0.009189,4832.803880
T30_153_conv.pdb,0,0.683829,0.042389,211.588530
T30_154_conv.pdb,0,0.547652,0.189253,-119.092500
T30_155_conv.pdb,0,0.000161,0.005143,-0.419832
T30_159_conv.pdb,0,0.023065,0.021141,-15.003218
T30_15_conv.pdb,0,0.633824,0.061638,-143.460820
T30_161_conv.pdb,0,0.507561,0.384206,-102.127600
T30_162_conv.pdb,0,0.027526,0.017982,-24.980090
T30_164_conv.pdb,0,0.403799,0.459305,10047.444300
T30_166_conv.pdb,0,0.119685,0.016010,412.021620
T30_167_conv.pdb,0,0.527866,0.158667,-96.427700
T30_168_conv.pdb,0,-0.000861,-0.002187,-2.602040
T30_16_conv.pdb,0,0.209995,0.087592,-87.866720
T30_170_conv.pdb,0,0.181198,0.390755,1575.453990
T30_171_conv.pdb,0,-0.003988,0.004591,-16.783180
T30_173_conv.pdb,0,0.417695,0.025149,-57.186430
T30_175_conv.pdb,0,0.566861,0.145789,-11.854060
T30_176_conv.pdb,0,0.292964,0.017595,3798.908381
T30_178_conv.pdb,0,0.007255,0.016001,2383.359340
T30_179_conv.pdb,0,0.570334,0.016108,-147.476760
T30_180_conv.pdb,0,0.586461,0.131467,-84.117400
T30_182_conv.pdb,0,0.037429,0.010829,-61.830370
T30_183_conv.pdb,0,0.003379,0.004848,1.361150
T30_184_conv.pdb,0,0.423159,0.212429,-72.275080
T30_185_conv.pdb,0,0.138765,0.009953,5892.040300
T30_187_conv.pdb,0,0.000310,-0.003859,1.476320
T30_188_conv.pdb,0,0.525986,0.388624,-100.052700
T30_189_conv.pdb,0,0.521653,0.187568,9689.166900
T30_18_conv.pdb,0,0.002092,0.013484,3.067530
T30_190_conv.pdb,0,0.458253,0.166322,10766.829300
T30_191_conv.pdb,0,0.005896,0.011303,-41.254420
T30_193_conv.pdb,0,0.326506,0.022513,7250.641740
T30_194_conv.pdb,0,0.018194,0.041545,11.648220
T30_195_conv.pdb,0,0.034665,0.019805,847.359820
T30_197_conv.pdb,0,0.065847,0.065372,2702.860580
T30_198_conv.pdb,0,0.361427,0.049109,4496.469904
T30_199_conv.pdb,0,0.008210,0.005139,-26.219170
T30_19_conv.pdb,0,0.317036,0.508219,5863.864030
T30_1_conv.pdb,0,-0.001533,0.000076,-11.197490
T30_200_conv.pdb,0,0.651203,0.300617,-125.576400
T30_201_conv.pdb,0,0.185429,0.006688,803.630370
T30_202_conv.pdb,0,0.068610,0.013062,2375.701180
T30_203_conv.pdb,0,0.507242,0.293106,7542.842980
T30_205_conv.pdb,0,0.015577,0.016491,51.579720
T30_206_conv.pdb,0,0.596844,0.021556,11704.069176
T30_208_conv.pdb,0,0.546352,0.266532,-65.816780
T30_209_conv.pdb,0,0.027733,0.015400,-44.445324
T30_20_conv.pdb,0,0.102679,0.021517,7929.441000
T30_211_conv.pdb,0,0.029613,0.014986,4018.587634
T30_212_conv.pdb,0,0.004304,0.004382,102.135710
T30_213_conv.pdb,0,0.432456,0.294341,2475.081100
T30_214_conv.pdb,0,0.009182,0.019012,2897.581890
T30_215_conv.pdb,0,0.552559,0.247309,-108.094500
T30_216_conv.pdb,0,0.504071,0.080163,1827.810760
T30_217_conv.pdb,0,0.144633,0.014252,613.488522
T30_218_conv.pdb,0,0.065862,0.022836,5200.049655
T30_220_conv.pdb,0,0.506808,0.196156,4457.036054
T30_221_conv.pdb,0,0.016615,0.086822,-97.668830
T30_223_conv.pdb,0,0.013005,0.007358,-22.438120
T30_225_conv.pdb,0,0.042566,0.008577,221.286718
T30_226_conv.pdb,0,0.014061,-0.004405,-9.587980
T30_227_conv.pdb,0,0.008272,0.001013,-26.862530
T30_228_conv.pdb,0,0.001714,-0.012454,-1.320658
T30_229_conv.pdb,0,0.408602,0.015572,743.390100
T30_230_conv.pdb,0,0.006005,0.016023,6055.766259
T30_231_conv.pdb,0,0.202544,0.145585,-23.668960
T30_232_conv.pdb,0,0.678878,0.015099,-143.436400
T30_233_conv.pdb,0,0.215394,0.019063,-26.001300
T30_234_conv.pdb,0,-0.000871,-0.001237,-0.156987
T30_235_conv.pdb,0,0.160819,0.075331,-31.285350
T30_236_conv.pdb,0,0.298311,0.012403,3250.782160
T30_238_conv.pdb,0,0.228049,0.107066,61.645940
T30_23_conv.pdb,0,0.281326,0.210041,2257.259158
T30_240_conv.pdb,0,0.193024,0.016220,-18.086680
T30_241_conv.pdb,0,-0.002564,0.017035,114.104230
T30_242_conv.pdb,0,0.161515,0.034921,8206.442480
T30_243_conv.pdb,0,0.019461,0.263365,94.319886
T30_244_conv.pdb,0,0.441688,0.588800,-120.040100
T30_245_conv.pdb,0,0.413789,0.105075,5511.685680
T30_246_conv.pdb,0,0.016050,0.015670,2284.758236
T30_248_conv.pdb,0,0.024327,0.010546,4911.452080
T30_249_conv.pdb,0,0.056728,0.008940,1420.089886
T30_24_conv.pdb,0,0.013467,0.011101,-39.901130
T30_250_conv.pdb,0,0.002718,0.004341,-8.067464
T30_251_conv.pdb,0,-0.007111,-0.001454,-3.097738
T30_252_conv.pdb,0,0.495103,0.128177,-94.272900
T30_253_conv.pdb,0,-0.000712,0.001823,-3.781958
T30_254_conv.pdb,0,0.282053,-0.001047,6921.543400
T30_255_conv.pdb,0,0.502985,0.015940,-90.185720
T30_256_conv.pdb,0,0.011809,0.009248,51.326450
T30_257_conv.pdb,0,0.737755,0.319625,-126.126800
T30_258_conv.pdb,0,0.302091,0.008422,-45.508720
T30_259_conv.pdb,0,0.004426,0.016445,3490.758120
T30_25_conv.pdb,0,0.506376,0.090439,-94.659960
T30_260_conv.pdb,0,0.033077,0.007758,-55.290550
T30_264_conv.pdb,0,0.069042,0.015475,-34.726950
T30_265_conv.pdb,0,0.417764,0.023218,-97.423700
T30_266_conv.pdb,0,0.049679,0.013310,407.959500
T30_267_conv.pdb,0,0.024119,0.021184,7173.711720
T30_268_conv.pdb,0,0.007423,0.006023,-7.653308
T30_269_conv.pdb,0,0.054468,0.007397,602.778080
T30_26_conv.pdb,0,0.874192,0.488287,-189.528510
T30_270_conv.pdb,0,0.003911,0.009333,43.654272
T30_271_conv.pdb,0,0.508560,0.235804,-104.770300
T30_272_conv.pdb,0,0.056504,0.021091,790.596480
T30_273_conv.pdb,0,0.669821,0.118881,-106.035100
T30_275_conv.pdb,0,0.009048,0.045797,-15.549880
T30_278_conv.pdb,0,0.012740,0.014302,604.685175
T30_279_conv.pdb,0,-0.002150,-0.004602,-4.694754
T30_27_conv.pdb,0,0.041814,0.013436,-40.154500
T30_280_conv.pdb,0,0.015246,0.031566,-16.110300
T30_281_conv.pdb,0,0.544624,0.375630,473.318300
T30_282_conv.pdb,0,0.438286,0.107314,13512.264140
T30_283_conv.pdb,0,0.004455,0.025143,17.203526
T30_285_conv.pdb,0,0.019572,0.019860,878.643100
T30_286_conv.pdb,0,0.003586,0.017086,-23.356740
T30_287_conv.pdb,0,0.085977,0.015272,-30.524910
T30_288_conv.pdb,0,0.000421,0.012742,-8.007892
T30_289_conv.pdb,0,0.014175,0.012668,-21.549676
T30_28_conv.pdb,0,0.088209,0.019953,-53.180180
T30_290_conv.pdb,0,0.025544,0.012197,-26.815837
T30_291_conv.pdb,0,0.020706,0.011776,-22.772800
T30_293_conv.pdb,0,0.027145,0.009009,-19.275460
T30_295_conv.pdb,0,0.372429,0.015496,792.550000
T30_296_conv.pdb,0,0.059575,0.011894,1463.094810
T30_297_conv.pdb,0,0.005896,0.009654,16.338672
T30_298_conv.pdb,0,-0.004507,0.001071,-1.785601
T30_299_conv.pdb,0,0.065122,0.008919,-35.066400
T30_29_conv.pdb,0,0.692327,0.754696,2390.761700
T30_2_conv.pdb,0,0.062501,0.008192,57.126236
T30_300_conv.pdb,0,0.109081,0.015866,-89.814570
T30_301_conv.pdb,0,0.119314,0.012766,13.825330
T30_302_conv.pdb,0,0.273628,0.016542,-11.345780
T30_304_conv.pdb,0,0.197833,0.017745,6194.457800
T30_306_conv.pdb,0,0.334607,0.012616,-125.311170
T30_307_conv.pdb,0,0.155996,0.019783,-57.908348
T30_308_conv.pdb,0,0.022132,0.011777,175.440734
T30_309_conv.pdb,0,0.026910,-0.008528,0.960440
T30_30_conv.pdb,0,0.446821,0.220089,-58.799490
T30_311_conv.pdb,0,0.023164,0.076635,1173.376080
T30_313_conv.pdb,0,0.109769,0.015740,1874.818020
T30_314_conv.pdb,0,0.055781,0.024804,-34.848240
T30_315_conv.pdb,0,0.006619,0.010929,-26.169150
T30_317_conv.pdb,0,0.080714,0.013439,-23.691200
T30_318_conv.pdb,0,0.505500,0.132936,-66.437200
T30_31_conv.pdb,0,0.021180,0.013745,71.310591
T30_320_conv.pdb,0,-0.000046,0.005302,706.487870
T30_321_conv.pdb,0,0.056105,0.018319,-8.547560
T30_322_conv.pdb,0,0.127388,0.016430,4155.256906
T30_323_conv.pdb,0,0.420250,0.221492,5586.879460
T30_324_conv.pdb,0,0.731112,0.020414,-148.905700
T30_325_conv.pdb,0,0.601522,0.050573,-97.964400
T30_326_conv.pdb,0,0.066735,0.014882,1362.669550
T30_327_conv.pdb,0,0.390496,0.007042,-45.279340
T30_328_conv.pdb,0,0.090559,0.008204,-60.515060
T30_32_conv.pdb,0,0.007233,0.020692,39.793628
T30_330_conv.pdb,0,0.566173,0.253075,12521.840870
T30_331_conv.pdb,0,0.019756,0.073282,-14.942770
T30_333_conv.pdb,0,0.300586,0.019581,3891.011312
T30_334_conv.pdb,0,0.014427,0.017253,423.548010
T30_335_conv.pdb,0,0.061162,0.016267,376.758362
T30_336_conv.pdb,0,0.748173,0.022232,-177.210200
T30_338_conv.pdb,0,0.057367,0.004087,-18.305948
T30_33_conv.pdb,0,0.009561,0.113782,448.202698
T30_342_conv.pdb,0,0.148880,0.068701,-40.668486
T30_343_conv.pdb,0,0.014099,0.152912,-12.622688
T30_344_conv.pdb,0,0.209243,0.024072,2019.836360
T30_345_conv.pdb,0,0.456802,0.016946,-113.952060
T30_346_conv.pdb,0,0.481415,0.017524,3393.864006
T30_347_conv.pdb,0,0.099498,0.018103,7916.343336
T30_348_conv.pdb,0,0.010558,0.007153,64.010930
T30_34_conv.pdb,0,0.107827,0.009310,-0.981360
T30_350_conv.pdb,0,0.334317,0.020348,1992.539612
T30_351_conv.pdb,0,0.035194,0.009555,68.802100
T30_352_conv.pdb,0,0.025069,0.011799,-26.079990
T30_353_conv.pdb,0,0.298541,0.009964,-111.480760
T30_354_conv.pdb,0,0.011994,0.018868,2468.509020
T30_355_conv.pdb,0,0.168637,0.020972,4561.903910
T30_356_conv.pdb,0,0.367289,0.443600,5626.024320
T30_357_conv.pdb,0,0.481179,0.015030,-36.656980
T30_358_conv.pdb,0,0.104396,0.063675,-27.483150
T30_359_conv.pdb,0,0.357900,0.403179,8110.336648
T30_35_conv.pdb,0,0.049017,0.020048,1906.242080
T30_360_conv.pdb,0,0.492941,0.416756,9103.009000
T30_361_conv.pdb,0,0.021673,0.016028,2190.361280
T30_362_conv.pdb,0,0.142800,0.072396,49.125544
T30_363_conv.pdb,0,0.318169,0.018184,9192.907030
T30_365_conv.pdb,0,0.002812,0.006019,-19.157890
T30_367_conv.pdb,0,0.034967,0.014455,322.798699
T30_368_conv.pdb,0,0.641575,0.568262,-103.788240
T30_369_conv.pdb,0,0.349421,0.010731,12654.374419
T30_36_conv.pdb,0,-0.004584,0.003982,-0.677088
T30_370_conv.pdb,0,0.346891,0.020038,79.655885
T30_372_conv.pdb,0,0.103645,0.011897,-33.547860
T30_373_conv.pdb,0,0.466370,0.048574,16758.949030
T30_376_conv.pdb,0,0.138029,0.016962,4623.032880
T30_377_conv.pdb,0,0.292757,0.013801,4062.164586
T30_378_conv.pdb,0,0.074749,-0.016771,-29.305290
T30_379_conv.pdb,0,0.455345,0.304851,8031.961080
T30_37_conv.pdb,0,0.038272,0.019652,1676.881692
T30_380_conv.pdb,0,0.149777,0.067596,7263.536240
T30_381_conv.pdb,0,0.205419,0.057151,4856.584550
T30_383_conv.pdb,0,0.002454,0.006191,-7.830300
T30_384_conv.pdb,0,0.234126,0.022281,-30.114870
T30_385_conv.pdb,0,0.255416,0.018606,1009.031695
T30_386_conv.pdb,0,0.127003,0.044034,-26.565460
T30_387_conv.pdb,0,0.001141,0.000493,1468.982443
T30_388_conv.pdb,0,0.003186,0.009070,2474.990794
T30_389_conv.pdb,0,0.083166,0.055911,-27.530130
T30_390_conv.pdb,0,0.485964,0.273758,-97.724300
T30_391_conv.pdb,0,0.693275,0.112512,-120.595300
T30_392_conv.pdb,0,0.046426,0.180262,-54.645670
T30_393_conv.pdb,0,0.542603,0.271562,-97.607600
T30_394_conv.pdb,0,0.102147,0.326775,-22.430600
T30_395_conv.pdb,0,0.117541,0.324558,5090.492920
T30_396_conv.pdb,0,0.009280,0.002429,-1.738554
T30_397_conv.pdb,0,0.041286,0.000244,-29.974920
T30_398_conv.pdb,0,0.018375,0.011841,-44.394840
T30_399_conv.pdb,0,0.468893,0.018227,3227.183940
T30_39_conv.pdb,0,0.000775,0.002174,386.854386
T30_3_conv.pdb,0,0.014788,0.011331,589.536660
T30_400_conv.pdb,0,-0.002555,0.002671,9.059290
T30_401_conv.pdb,0,0.476573,-0.001458,-146.704700
T30_403_conv.pdb,0,0.025592,0.013560,-77.594000
T30_405_conv.pdb,0,0.283739,0.019602,-32.617480
T30_406_conv.pdb,0,0.150192,0.012931,7508.880280
T30_408_conv.pdb,0,0.004640,0.003739,-5.958287
T30_409_conv.pdb,0,0.060118,0.003947,4857.056175
T30_40_conv.pdb,0,0.273431,0.022683,805.474780
T30_410_conv.pdb,0,0.519495,0.449660,-98.159500
T30_411_conv.pdb,0,0.051045,0.013682,9798.461140
T30_412_conv.pdb,0,0.022881,0.014612,-9.920995
T30_413_conv.pdb,0,0.468435,0.019648,5741.619880
T30_415_conv.pdb,0,0.001769,0.008653,641.131700
T30_416_conv.pdb,0,0.016913,0.025925,-13.435646
T30_418_conv.pdb,0,0.340105,0.021209,-67.839330
T30_419_conv.pdb,0,0.046277,0.018445,92.399850
T30_41_conv.pdb,0,0.164083,0.003751,-44.502280
T30_421_conv.pdb,0,0.410286,0.019033,447.785570
T30_422_conv.pdb,0,0.030339,0.015925,2926.480290
T30_423_conv.pdb,0,0.317942,0.025538,2297.634760
T30_424_conv.pdb,0,0.564326,0.191806,-82.985400
T30_425_conv.pdb,0,0.169424,0.010699,2590.703560
T30_427_conv.pdb,0,0.254303,0.018118,-131.770779
T30_428_conv.pdb,0,0.045125,0.016987,1004.821834
T30_42_conv.pdb,0,0.023254,0.151550,-54.260830
T30_430_conv.pdb,0,-0.002052,0.000767,0.990428
T30_431_conv.pdb,0,0.051015,0.014033,7.412470
T30_432_conv.pdb,0,0.001806,0.013429,302.743230
T30_433_conv.pdb,0,0.135113,0.124190,5515.171530
T30_435_conv.pdb,0,0.133422,0.019676,-43.757630
T30_436_conv.pdb,0,0.577757,0.207903,-77.635140
